0.7027852569670341,Name
7.0305720673916174e-09,List
2.5912592369980617e-17,Image
0.43940341973764596,Animation
0.05739885691404847,Video
1.0,Table
3.604119980505952e-19,Github
1.6284871568810079e-24,Links
6.11562777843355e-05,Project
0.00035688157405296594,Inline
0.06469336340598476,Code
1.5738635444485456e-05,repository_ID
0.7027852569670341,fullname
0.7027852569670341,URL
1.5738635444485456e-05,created_date
1.0,language
3.30494611232333e-30,description
1.3836756124293903e-33,number_of_stars
1.822317880355434e-33,num_of_forks
1.3836756124293903e-33,num_of_watchers
2.545534687464506e-30,open_issue_count
1.3836756124293903e-33,repo_id
0.7027852569670341,repository
3.141410705071612e-31,community
0.05140132606785717,downloads
3.393056269550759e-17,releases
0.05480616781843327,assets
6.519013823271329e-30,commits
8.991402679067511e-27,open_issues
4.8845786951098705e-30,closed_issues
7.210933293722579e-30,total_issues
2.7345957908772477e-24,open_prs
4.67476289200196e-31,closed_prs
4.2799565829409885e-31,total_prs
1.5828505464705162e-10,readme_issues
1.097595348509487e-28,readme_commits
2.793908644451356e-33,Apop_rank
1.1512895700138931e-33,Rank
1.3419392083071094e-33,Cpop_rank
1.1512895700138931e-33,Rank_real
1.3419392083071094e-33,Cpop_rank_real
2.793908644451356e-33,Apop_rank_real
1.1512895700138931e-33,label
